data_source,source_row_id,customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
synthetic,5253,SYN_005253,599.6603307259411,France,Male,39.63630130680411,3.9445661719920895,120776.1221479006,1.0,1.0,1.0,99548.76177262778,0
synthetic,5254,SYN_005254,690.6468686602243,Germany,Male,42.50786847018355,2.9551064793690958,140112.85236686247,2.421924197845296,1.0,1.0,128982.60484934866,1
synthetic,5255,SYN_005255,666.5406929028367,France,Female,34.64104365834584,0.9844469705302048,94770.50554694036,1.0,1.0,1.0,154581.56662555184,0
synthetic,5256,SYN_005256,665.8014710803516,Germany,Male,41.91560209975198,7.98104819610173,123129.63793113078,1.0,0.0,1.0,4853.480798889432,0
synthetic,5257,SYN_005257,607.5407729697127,Germany,Male,45.0,5.2640910534616125,89075.06501335929,1.0,1.0,1.0,81920.33208089019,0
synthetic,5258,SYN_005258,644.2769560165281,Germany,Female,34.74675172697998,0.18941244583564298,157280.0201376531,2.0,0.0,1.0,36512.5538948034,0
synthetic,5259,SYN_005259,786.3331020022924,Germany,Male,36.730281746974995,1.6271089569565684,141782.3621071236,1.0,1.0,1.0,172257.9892186428,1
synthetic,5260,SYN_005260,846.3045246369854,Germany,Male,37.72040647967001,7.0,120251.15445272352,1.0,1.0,1.0,80087.4358348821,0
synthetic,5261,SYN_005261,662.6721505120889,Spain,Male,42.81557041843667,6.806004678007039,98129.20443210607,2.4561863548372327,0.0,0.0,56631.491259392365,1
synthetic,5262,SYN_005262,558.7310002206364,Germany,Male,39.94327358068542,5.0,126548.77764745415,2.0,1.0,0.0,164031.32514382893,0
synthetic,5263,SYN_005263,635.615735806222,France,Female,21.0,10.0,117823.36654171531,1.0,0.0,0.0,160787.86751667212,0
synthetic,5264,SYN_005264,447.2393944333726,France,Male,35.0,2.0030561904793496,117764.9754295242,1.0,0.0,0.0,6952.023279873974,0
synthetic,5265,SYN_005265,740.7773158427477,Germany,Female,34.437232133283466,5.319989539490674,61755.57565552044,1.0,1.0,0.0,119324.04236333931,0
synthetic,5266,SYN_005266,688.1095578097778,Germany,Male,34.0247232322543,8.339674105115568,134371.79019228325,2.0,1.0,0.0,187513.85713788282,0
synthetic,5267,SYN_005267,597.2577178441011,Germany,Female,58.82075470308426,0.0,110150.31737473971,1.0,0.0,1.0,43388.74206679413,0
synthetic,5268,SYN_005268,566.6422220787566,France,Male,33.07038153353024,8.846414248561588,110303.14166549718,1.0,1.0,1.0,56375.83933945785,0
synthetic,5269,SYN_005269,532.7960841147202,France,Male,25.635520591465607,8.271030208813471,156175.94250916835,1.0,1.0,0.0,67856.52220492775,0
synthetic,5270,SYN_005270,587.3938985180528,France,Female,29.46433536963454,3.0558817003790444,157581.71749711884,2.0,1.0,0.0,130275.34647354804,0
synthetic,5271,SYN_005271,682.0438522904376,France,Female,33.875299781885545,6.222310292654375,0.0,2.0,1.0,0.0,154742.20851597996,0
synthetic,5272,SYN_005272,651.9282655692313,Germany,Female,32.43404202647718,3.1127587532389507,126610.33565932736,2.0,1.0,0.0,61365.682599083,0
synthetic,5273,SYN_005273,713.2215679605669,Germany,Female,38.70038660283513,1.7623117775428807,81454.70979747752,2.0,0.0,0.0,194311.26815748017,0
synthetic,5274,SYN_005274,687.9693503795568,Germany,Female,35.149153257158,3.811409685270701,131644.76585607696,1.0,0.0,1.0,42570.167685201835,0
synthetic,5275,SYN_005275,668.018501862701,France,Male,63.555441947637505,1.3928025705012388,0.0,1.470974269935206,1.0,0.0,154574.71015262845,1
synthetic,5276,SYN_005276,709.2029262878922,Germany,Female,43.4505719080666,7.979615858579051,181394.12426175154,2.0,1.0,0.0,1842.8253000000004,0
synthetic,5277,SYN_005277,761.9476133379233,France,Male,35.97956832384721,7.294604429131381,0.0,2.0,1.0,1.0,166591.15101891648,0
synthetic,5278,SYN_005278,579.3419810741224,France,Male,39.545773988611735,7.226251275995679,0.0,2.0,1.0,0.0,168379.6262743024,0
synthetic,5279,SYN_005279,705.6049398517058,Germany,Female,46.3432370590146,10.0,110137.8915262883,1.0,1.0,0.0,142313.72784721607,1
synthetic,5280,SYN_005280,540.1393310379698,Germany,Male,44.54355751598469,7.712784557708032,76847.14867925656,2.0,1.0,1.0,32490.608703293256,0
synthetic,5281,SYN_005281,537.9287843923614,Spain,Male,52.59250461126088,1.0,0.0,1.6438783646206072,1.0,0.0,23928.97771885316,1
synthetic,5282,SYN_005282,675.1953330373815,Spain,Male,33.0,4.66776242509835,0.0,2.0,1.0,1.0,88654.9656722073,0
synthetic,5283,SYN_005283,635.0649553542111,France,Male,40.66982942305087,2.0,159586.139073951,2.0,1.0,0.0,47439.44583292853,0
synthetic,5284,SYN_005284,632.668084288428,France,Female,31.46985764318015,4.0,101657.34342608028,1.0,1.0,1.0,176386.68702315766,0
synthetic,5285,SYN_005285,529.2678138099346,Germany,Male,25.85440472029718,6.474746493826691,158693.74069124274,1.0,1.0,0.0,190918.56327980186,0
synthetic,5286,SYN_005286,605.5225508952242,Spain,Male,35.32528514315363,0.0,103364.79578843815,1.0,0.0,1.0,90514.01038834528,0
synthetic,5287,SYN_005287,635.723679673656,Spain,Male,36.42484575519819,2.097766264055715,0.0,2.0,1.0,0.0,68200.35142626798,0
synthetic,5288,SYN_005288,543.8196332855115,Germany,Male,56.30413733514319,8.96754779612048,125653.6653759949,2.0,1.0,1.0,149048.21194732585,0
synthetic,5289,SYN_005289,716.80428758182,Germany,Male,38.53040196965914,5.496095140745763,113551.55606670509,2.0,1.0,1.0,57994.89887333815,1
synthetic,5290,SYN_005290,745.811271593712,Germany,Male,33.181296923176546,4.0,114819.98968682255,1.0,1.0,1.0,77515.52010410397,0
synthetic,5291,SYN_005291,675.8725194499601,Germany,Male,39.701206966124815,3.0,116147.55141329006,2.0,1.0,0.0,7837.0628517407895,0
synthetic,5292,SYN_005292,472.45359764184616,France,Female,31.940791258731544,8.0,131851.6854528055,1.0,0.0,0.0,196689.53001138585,0
synthetic,5293,SYN_005293,764.1893398095508,France,Male,28.523283822426343,1.2312995658515047,121726.83336944005,2.0,1.0,0.0,75872.20197377223,0
synthetic,5294,SYN_005294,579.8367133431777,France,Female,39.56016686569241,1.0,0.0,2.0,1.0,1.0,79156.85168714583,0
synthetic,5295,SYN_005295,682.853552697848,France,Male,50.640104173480125,7.8771624118261245,47993.001297080926,2.0,1.0,1.0,179131.00720724292,0
synthetic,5296,SYN_005296,771.0808134632881,Spain,Male,42.0,5.153739248512331,0.0,2.0,1.0,1.0,68999.4046518276,0
synthetic,5297,SYN_005297,731.2806640234284,Spain,Female,39.68356650991271,3.2840327550726953,119780.11815777933,1.0,1.0,1.0,42161.2621163413,0
synthetic,5298,SYN_005298,783.9527686665433,France,Male,37.78932207088174,1.6121024899385037,110271.63093197264,1.0,1.0,1.0,117862.87807013125,0
synthetic,5299,SYN_005299,737.7948241988249,France,Female,28.76990204481184,0.9675519576140106,154244.37224064313,1.0,0.0,1.0,113949.238633838,0
synthetic,5300,SYN_005300,683.2585620196741,Spain,Female,30.528756357815453,2.355097581898363,0.0,1.0,1.0,0.0,175368.3891176895,1
synthetic,5301,SYN_005301,704.4826299200441,France,Female,29.858540410554227,7.0,0.0,2.3815168037759764,1.0,1.0,12019.770564837643,0
synthetic,5302,SYN_005302,558.951416116883,France,Female,48.526829543432065,3.455506225862898,115246.97992753748,2.0,0.0,0.0,58099.953946745794,0
synthetic,5303,SYN_005303,781.5269684032958,Spain,Female,27.41109443439396,8.451911242665446,147937.84379278938,1.0,1.0,1.0,103334.25499435113,1
synthetic,5304,SYN_005304,607.6257750065473,France,Male,32.74347202202823,1.0974372323239003,0.0,2.0,1.0,1.0,60726.423862305455,0
synthetic,5305,SYN_005305,691.284275989928,Germany,Female,46.69586916862874,0.015431924581695178,114889.01088842294,1.0,1.0,0.0,168393.9583117097,1
synthetic,5306,SYN_005306,563.6077310869158,Spain,Female,34.07242231124425,9.111522341218867,150813.6426227711,1.0,1.0,1.0,7250.665789717197,0
synthetic,5307,SYN_005307,693.863904289972,France,Female,35.19588381249109,1.0,106312.01230555648,2.0,1.0,1.0,36795.08795382659,1
synthetic,5308,SYN_005308,695.2235238079742,Germany,Male,43.086275982030365,2.1978621945546033,136539.55069765833,2.0,0.0,1.0,55201.34994456233,0
synthetic,5309,SYN_005309,673.6690758704093,France,Male,27.487667008788023,5.065913724054103,148146.61629470793,2.0,1.0,1.0,193453.30936929857,0
synthetic,5310,SYN_005310,486.98403397913324,France,Female,25.36425830648738,5.750499091253005,154575.93105315533,2.0,0.0,0.0,70130.19843154808,0
synthetic,5311,SYN_005311,612.0334622558236,France,Male,28.4312823390907,1.3754512305246798,0.0,2.0,0.0,0.0,57617.07989825166,0
synthetic,5312,SYN_005312,528.676715276498,Spain,Male,33.65369683153529,7.323307427062142,0.0,2.0,1.0,0.0,44481.00853405632,0
synthetic,5313,SYN_005313,565.2161177318712,France,Male,37.0,8.870589210398771,117676.43198115376,1.0,1.0,1.0,100251.79290916401,0
synthetic,5314,SYN_005314,528.2042950886613,Germany,Male,40.5494833159766,8.705356023082894,130892.43111517225,1.0,0.0,1.0,26097.191444692857,1
synthetic,5315,SYN_005315,692.3581126376871,Germany,Female,48.63657171462347,4.566287872839857,147968.06523128768,2.0,0.0,0.0,194480.58034426928,1
synthetic,5316,SYN_005316,555.3091435958767,France,Male,32.49304622606504,4.080929692214455,135246.71739070484,2.0,1.0,1.0,86899.0782416356,0
synthetic,5317,SYN_005317,705.9616852549826,Germany,Male,38.78452389883152,6.0,92391.49486371496,2.0,1.0,1.0,173766.344000001,0
synthetic,5318,SYN_005318,810.7546583266287,France,Male,32.812767078681254,6.9517718684211385,172990.90021086874,1.0,1.0,1.0,179398.71025957377,0
synthetic,5319,SYN_005319,612.0720114289423,France,Female,43.642448389624484,7.939101542381987,0.0,2.0,1.0,1.0,22948.69735415632,0
synthetic,5320,SYN_005320,630.1994080567433,Spain,Male,36.739040158179556,9.0,176608.05885070236,1.0,1.0,0.0,187947.93894343218,1
synthetic,5321,SYN_005321,634.3860188941009,Spain,Male,53.75754808545453,6.089594644959735,0.0,1.0,0.0,1.0,37555.45804444606,1
synthetic,5322,SYN_005322,802.0,Spain,Male,41.28076372409109,5.0,0.0,2.0,1.0,1.0,135028.47799037566,0
synthetic,5323,SYN_005323,640.1654384396226,Spain,Female,43.82947711713091,5.96447976147105,0.0,1.0,1.0,1.0,166492.4170847389,0
synthetic,5324,SYN_005324,641.7663802729317,France,Female,32.289920662536225,0.0,139933.64424339333,1.0,1.0,0.0,123199.76662643923,0
synthetic,5325,SYN_005325,768.4185354251223,Germany,Female,34.48678249229177,1.7758000904439752,87586.70893283893,2.0,0.0,0.0,175554.0348716772,0
synthetic,5326,SYN_005326,670.8026599979803,France,Male,30.70971921845651,10.0,0.0,2.0,1.0,1.0,62421.343613980214,0
synthetic,5327,SYN_005327,709.6130807026643,Germany,Male,30.835253756581082,3.619331482660867,99106.92519728397,1.0,0.0,1.0,94202.81753883511,0
synthetic,5328,SYN_005328,645.8784383023333,France,Female,35.07770003777636,1.860639542377987,154711.1753265782,1.0,0.0,1.0,132191.128679045,0
synthetic,5329,SYN_005329,613.8275783514742,France,Male,30.205949914732113,4.974687135895695,139924.24130251916,1.0,1.0,0.0,195114.35669608475,0
synthetic,5330,SYN_005330,551.3333416438753,Germany,Male,28.224994216577592,5.759583332783176,89761.3822537984,2.0,1.0,0.0,172784.25852293527,0
synthetic,5331,SYN_005331,638.3872169338645,Germany,Male,43.90209121539824,8.790429314177072,163202.60186449892,1.0,1.0,1.0,101460.59761524195,0
synthetic,5332,SYN_005332,725.1129853353751,France,Female,35.60823296621797,1.232588447390639,119810.87774640013,2.0,1.0,1.0,185856.14737234713,0
synthetic,5333,SYN_005333,567.0610016937047,France,Female,31.781950687174362,1.0,119126.1311561848,1.0,1.0,1.0,156548.82107058165,0
synthetic,5334,SYN_005334,549.0944417506827,France,Female,21.0,4.560213820626581,0.0,2.0,0.0,1.0,54397.64251382486,0
synthetic,5335,SYN_005335,579.5781990826291,Germany,Female,42.384170659324646,1.783534592210835,123004.0030569449,1.0,0.0,0.0,85203.1879795723,0
synthetic,5336,SYN_005336,599.2169447964045,Spain,Female,61.55895622883948,1.4578663677426182,93056.3905092641,1.0,1.0,1.0,42296.10748416345,0
synthetic,5337,SYN_005337,675.2085378241633,Spain,Male,37.44325068751709,2.6151143234879486,114786.76809538585,1.0,0.0,0.0,22723.89950275606,0
synthetic,5338,SYN_005338,635.392955090164,Germany,Female,56.54475678001664,6.604532070380442,120646.59720397877,1.0,0.0,1.0,46360.05945203586,1
synthetic,5339,SYN_005339,633.0630915484555,France,Female,49.27088917654308,5.4795478129618145,0.0,1.0,1.0,0.0,32349.08797125882,0
synthetic,5340,SYN_005340,598.8415937984504,Spain,Female,46.00946054906834,3.8796364609013887,0.0,2.0,1.0,0.0,100457.21505867215,0
synthetic,5341,SYN_005341,685.5238377163615,France,Female,72.0,7.4795090329027225,108350.34540566744,1.9346592053459837,1.0,1.0,157881.284588116,0
synthetic,5342,SYN_005342,623.4628775075641,Spain,Female,26.400904685732918,2.0655293475463075,0.0,2.0,0.0,1.0,159797.87600622908,0
synthetic,5343,SYN_005343,451.95807054957055,Spain,Male,35.149858511990914,9.635923944733282,0.0,1.0,0.0,0.0,111153.90450349842,0
synthetic,5344,SYN_005344,645.3326265703483,Germany,Female,41.18982896408766,8.64422607484188,116095.36967743265,1.0,1.0,1.0,103883.290932353,0
synthetic,5345,SYN_005345,681.1359036198091,France,Male,28.69291351008338,3.325872484287374,0.0,2.0,1.0,1.0,181191.74539407762,0
synthetic,5346,SYN_005346,724.0638289380998,France,Male,29.43792251810723,3.424484801224768,105988.00024505377,1.0,1.0,1.0,85290.19937030674,0
synthetic,5347,SYN_005347,496.8082695455872,France,Male,31.484936890477517,8.107697856431367,107608.36726200505,1.0,0.0,0.0,128063.97590495808,0
synthetic,5348,SYN_005348,626.858137891904,France,Female,37.70559036912443,8.724887114467423,103945.74419444987,2.4860549329471673,0.0,1.0,28947.000109612505,0
synthetic,5349,SYN_005349,534.7153551971974,France,Female,31.05715754029184,3.4526838279817937,114716.35089894923,1.0,0.0,0.0,44582.93219990149,1
synthetic,5350,SYN_005350,500.05430754717787,France,Male,32.576194182858245,6.630213438259961,0.0,2.0,0.0,1.0,68372.424182076,0
synthetic,5351,SYN_005351,752.8945285690368,Spain,Male,44.86137040960832,3.706878755155179,0.0,2.0,1.0,1.0,34284.41497934397,0
synthetic,5352,SYN_005352,557.3752181736384,France,Female,51.480557415201204,1.641793242816032,0.0,1.0,1.0,0.0,136416.46083306265,1
synthetic,5353,SYN_005353,823.2364920961043,France,Female,72.0,3.6517393973519923,0.0,2.0,1.0,1.0,143970.01861935703,0
synthetic,5354,SYN_005354,558.6962915545502,France,Male,34.93989027891787,1.0,119650.35397856846,1.0,0.0,0.0,147392.69492582063,0
synthetic,5355,SYN_005355,844.0477090857352,Germany,Female,39.50121950651744,3.0,95398.19376029543,1.0,0.0,0.0,64288.734725470225,1
synthetic,5356,SYN_005356,616.9210778550462,Spain,Male,23.87780107777865,8.801415670657574,131114.2297837784,1.0,1.0,1.0,177942.48678199947,1
synthetic,5357,SYN_005357,614.8285860536155,France,Female,42.74038238429702,4.20507798364871,133961.30909769033,1.0,0.0,0.0,84427.72129859004,0
synthetic,5358,SYN_005358,728.3180565886057,Spain,Male,26.83459859279828,3.301080512251514,0.0,1.0,1.0,0.0,7284.639894958469,0
synthetic,5359,SYN_005359,550.1914653360466,Germany,Male,35.1897882108977,5.0,117738.12833783284,2.0,0.0,0.0,146779.96422995254,0
synthetic,5360,SYN_005360,710.6651585350821,France,Male,35.97676113366888,4.0,133123.2784507112,1.0,1.0,0.0,95788.45396432083,1
synthetic,5361,SYN_005361,661.2699598915888,Spain,Female,47.11201521113512,1.0,0.0,2.0,1.0,1.0,130237.42520336359,0
synthetic,5362,SYN_005362,493.7496850653888,France,Female,30.031538515612084,1.1940127148326969,0.0,2.0,1.0,1.0,4114.392866754468,0
synthetic,5363,SYN_005363,705.5339105721749,Spain,Male,46.355123141880945,1.184746694526329,72285.13805255861,1.0,1.0,1.0,56704.822229502875,0
synthetic,5364,SYN_005364,665.3545692809214,Germany,Male,37.56841637951749,5.263780633852041,88466.81827760852,2.0,1.0,1.0,147624.67152838485,0
synthetic,5365,SYN_005365,670.8084022183784,Germany,Female,34.90976830394938,9.626815445876687,139517.0430655952,1.0,1.0,0.0,186667.42619883484,0
synthetic,5366,SYN_005366,527.5744780930634,France,Male,34.11690779779241,7.993821253068063,0.0,2.0,1.0,1.0,53948.74009751516,0
synthetic,5367,SYN_005367,724.9581865899858,Germany,Male,44.64241674971533,7.9926655484190015,128562.80633985234,2.0,0.0,1.0,161889.98741413493,0
synthetic,5368,SYN_005368,730.439151432781,Germany,Male,36.58914627245141,6.0,134342.93994949656,1.0,1.0,1.0,112606.28451099237,1
synthetic,5369,SYN_005369,686.1908794534796,France,Female,39.58522465723602,1.0,149973.0101500381,1.0,1.0,0.0,183506.55329063936,0
synthetic,5370,SYN_005370,775.4222970792304,Spain,Male,34.14265463372545,3.84085197368954,89738.67265920933,1.0,1.0,0.0,117170.63401194029,0
synthetic,5371,SYN_005371,817.923409241231,France,Female,34.9520513007104,1.568802682686119,174481.37561125512,1.0,1.0,0.0,192456.19884534657,1
synthetic,5372,SYN_005372,612.0532619468514,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,58246.30721596907,0
synthetic,5373,SYN_005373,566.3510309488929,Spain,Female,41.99067099142025,6.889955654032185,98746.94132527507,2.0,1.0,0.0,131350.6363010058,0
synthetic,5374,SYN_005374,610.9064679514527,Germany,Female,64.49271824260961,5.685241538419596,95902.67592269999,3.0,0.5668638917609676,0.0,155124.111042813,1
synthetic,5375,SYN_005375,558.0145682978144,France,Female,33.2403947648521,3.0,123313.20875333095,1.0,1.0,1.0,54440.26448546941,0
synthetic,5376,SYN_005376,696.3490161884846,France,Male,39.96151721357198,3.0,98190.74143058687,1.0,1.0,1.0,14560.280155993154,0
synthetic,5377,SYN_005377,691.8368333912018,France,Female,33.33056650580039,9.246624098968574,0.0,2.0,0.0,1.0,108285.68406992196,0
synthetic,5378,SYN_005378,828.0892138410435,France,Female,37.80480148007336,1.8350508658087779,0.0,2.0,1.0,0.0,186415.29624667467,0
synthetic,5379,SYN_005379,711.2829635642878,France,Female,22.470159998080717,6.463933216065875,141429.41566311213,1.0,1.0,0.0,62368.93806712998,0
synthetic,5380,SYN_005380,706.6258511347537,Germany,Male,36.69491140589747,7.0,135128.17806194702,2.0,1.0,0.0,196712.14997235168,0
synthetic,5381,SYN_005381,693.3084399656349,France,Female,34.72659214028113,4.575330723537963,124031.32471832065,1.0,1.0,0.0,91300.1155075129,0
synthetic,5382,SYN_005382,679.1787896748189,Germany,Female,40.04590449161357,2.1512459521693703,128030.46617055102,2.0,1.0,1.0,123506.14005889015,0
synthetic,5383,SYN_005383,607.4902800340508,France,Female,38.0,8.0,121489.54999346446,1.0,0.0,0.0,158346.6449244853,0
synthetic,5384,SYN_005384,651.9044623703036,France,Male,44.364727261078194,2.0,138049.2673635933,1.0,1.0,1.0,38324.82377554918,0
synthetic,5385,SYN_005385,829.293028834593,France,Female,46.9080904760829,3.7065317240629767,0.0,2.0,0.0,0.0,139933.75301342097,0
synthetic,5386,SYN_005386,591.29608969231,France,Female,40.734424846197875,4.0,151520.99208791944,1.0,1.0,0.0,25873.575128925397,0
synthetic,5387,SYN_005387,819.268729819009,France,Male,46.0,8.046308095273899,157284.9192552907,1.0,1.0,0.0,28064.00053487651,1
synthetic,5388,SYN_005388,662.9352057622858,Germany,Male,23.834060702329516,2.7053708388073736,121867.49047117207,1.0,1.0,0.0,166128.02471758774,1
synthetic,5389,SYN_005389,517.5038808579367,Spain,Male,30.385368760232033,7.062751094324936,140935.58218177964,1.0,1.0,0.0,92155.96233668177,0
synthetic,5390,SYN_005390,675.7451314664289,Spain,Male,58.288250685194576,2.4606588749703704,0.0,1.0,1.0,0.0,174839.320843519,1
synthetic,5391,SYN_005391,645.6310886105597,France,Male,21.0,9.6065002499468,0.0,2.0,0.0,1.0,18484.159802405586,0
synthetic,5392,SYN_005392,734.9433723917517,France,Male,29.253378024458776,9.342807232254096,118218.5572911528,1.0,0.0,1.0,83781.4405842407,0
